,year,sex,age,continent,iso_alpha,log_population,log_suicides/100k pop,log_gdp_per_capita ($),log_gini_index,log_unemployment,log_hdi,log_ppp
11761,2000,female,5-14,NA,JAM,12.536221359328888,0.0,8.241703159729818,1.5634745467464117,1.336521407054645,0.4171318581697516,1.429261494213219
11762,2000,female,55-74,NA,JAM,11.814355105082967,0.0,8.241703159729818,1.5634745467464117,1.336521407054645,0.4171318581697516,1.429261494213219
11763,2000,female,75+,NA,JAM,10.84842404860019,0.0,8.241703159729818,1.5634745467464117,1.336521407054645,0.4171318581697516,1.429261494213219
11764,2000,male,25-34,NA,JAM,12.243946297958255,0.0,8.241703159729818,1.5634745467464117,1.336521407054645,0.4171318581697516,1.429261494213219
11765,2000,male,5-14,NA,JAM,12.564715152546544,0.0,8.241703159729818,1.5634745467464117,1.336521407054645,0.4171318581697516,1.429261494213219
11766,2000,male,55-74,NA,JAM,11.759566768972483,0.0,8.241703159729818,1.5634745467464117,1.336521407054645,0.4171318581697516,1.429261494213219
11767,2000,male,75+,NA,JAM,10.623276664042494,0.0,8.241703159729818,1.5634745467464117,1.336521407054645,0.4171318581697516,1.429261494213219
11768,2001,male,55-74,NA,JAM,11.772470374172714,0.9321640810304452,8.252967195000798,1.5634745467464117,1.3265985334264936,0.43125916125040614,1.4414725543858686
11769,2001,male,25-34,NA,JAM,12.235412977306842,0.3987761199573678,8.252967195000798,1.5634745467464117,1.3265985334264936,0.43125916125040614,1.4414725543858686
11770,2001,female,15-24,NA,JAM,12.392519016901078,0.3435897043900769,8.252967195000798,1.5634745467464117,1.3265985334264936,0.43125916125040614,1.4414725543858686
11771,2001,male,35-54,NA,JAM,12.539117587108258,0.3074846997479606,8.252967195000798,1.5634745467464117,1.3265985334264936,0.43125916125040614,1.4414725543858686
11772,2001,female,25-34,NA,JAM,12.276717485099505,0.0,8.252967195000798,1.5634745467464117,1.3265985334264936,0.43125916125040614,1.4414725543858686
11773,2001,female,35-54,NA,JAM,12.562308993299666,0.0,8.252967195000798,1.5634745467464117,1.3265985334264936,0.43125916125040614,1.4414725543858686
11774,2001,female,5-14,NA,JAM,12.53249093878777,0.0,8.252967195000798,1.5634745467464117,1.3265985334264936,0.43125916125040614,1.4414725543858686
11775,2001,female,55-74,NA,JAM,11.82691104694288,0.0,8.252967195000798,1.5634745467464117,1.3265985334264936,0.43125916125040614,1.4414725543858686
11776,2001,female,75+,NA,JAM,10.866967167212742,0.0,8.252967195000798,1.5634745467464117,1.3265985334264936,0.43125916125040614,1.4414725543858686
11777,2001,male,15-24,NA,JAM,12.382325826922521,0.0,8.252967195000798,1.5634745467464117,1.3265985334264936,0.43125916125040614,1.4414725543858686
11778,2001,male,5-14,NA,JAM,12.571232986444077,0.0,8.252967195000798,1.5634745467464117,1.3265985334264936,0.43125916125040614,1.4414725543858686
11779,2001,male,75+,NA,JAM,10.65109924385748,0.0,8.252967195000798,1.5634745467464117,1.3265985334264936,0.43125916125040614,1.4414725543858686
11780,2002,male,35-54,NA,JAM,12.563785550600825,0.5306282510621704,8.297543529356284,1.5888114584197814,1.3138949678484448,0.43125916125040614,1.4575530105626113
11781,2002,female,15-24,NA,JAM,12.397015267256396,0.0,8.297543529356284,1.5888114584197814,1.3138949678484448,0.43125916125040614,1.4575530105626113
11782,2002,female,25-34,NA,JAM,12.266278356086126,0.0,8.297543529356284,1.5888114584197814,1.3138949678484448,0.43125916125040614,1.4575530105626113
11783,2002,female,35-54,NA,JAM,12.602950992701015,0.0,8.297543529356284,1.5888114584197814,1.3138949678484448,0.43125916125040614,1.4575530105626113
11784,2002,female,5-14,NA,JAM,12.531548933401737,0.0,8.297543529356284,1.5888114584197814,1.3138949678484448,0.43125916125040614,1.4575530105626113
11785,2002,female,55-74,NA,JAM,11.840774917729126,0.0,8.297543529356284,1.5888114584197814,1.3138949678484448,0.43125916125040614,1.4575530105626113
11786,2002,female,75+,NA,JAM,10.887249999525295,0.0,8.297543529356284,1.5888114584197814,1.3138949678484448,0.43125916125040614,1.4575530105626113
11787,2002,male,15-24,NA,JAM,12.39190885203387,0.0,8.297543529356284,1.5888114584197814,1.3138949678484448,0.43125916125040614,1.4575530105626113
11788,2002,male,25-34,NA,JAM,12.222644569523872,0.0,8.297543529356284,1.5888114584197814,1.3138949678484448,0.43125916125040614,1.4575530105626113
11789,2002,male,5-14,NA,JAM,12.57655630874298,0.0,8.297543529356284,1.5888114584197814,1.3138949678484448,0.43125916125040614,1.4575530105626113
11790,2002,male,55-74,NA,JAM,11.785719762427908,0.0,8.297543529356284,1.5888114584197814,1.3138949678484448,0.43125916125040614,1.4575530105626113
11791,2002,male,75+,NA,JAM,10.676623593166008,0.0,8.297543529356284,1.5888114584197814,1.3138949678484448,0.43125916125040614,1.4575530105626113
11792,2003,male,25-34,NA,JAM,12.208060668103126,0.4054651081081644,8.256607344626158,1.5634745467464117,1.2654666855231222,0.43125916125040614,1.4779054995318606
11793,2003,female,15-24,NA,JAM,12.401738108415708,0.3435897043900769,8.256607344626158,1.5634745467464117,1.2654666855231222,0.43125916125040614,1.4779054995318606
11794,2003,female,25-34,NA,JAM,12.253428448161426,0.0,8.256607344626158,1.5634745467464117,1.2654666855231222,0.43125916125040614,1.4779054995318606
11795,2003,female,35-54,NA,JAM,12.642871678446278,0.0,8.256607344626158,1.5634745467464117,1.2654666855231222,0.43125916125040614,1.4779054995318606
11796,2003,female,5-14,NA,JAM,12.53251619108528,0.0,8.256607344626158,1.5634745467464117,1.2654666855231222,0.43125916125040614,1.4779054995318606
11797,2003,female,55-74,NA,JAM,11.855259061638277,0.0,8.256607344626158,1.5634745467464117,1.2654666855231222,0.43125916125040614,1.4779054995318606
11798,2003,female,75+,NA,JAM,10.907697582448167,0.0,8.256607344626158,1.5634745467464117,1.2654666855231222,0.43125916125040614,1.4779054995318606
11799,2003,male,15-24,NA,JAM,12.404927602627597,0.0,8.256607344626158,1.5634745467464117,1.2654666855231222,0.43125916125040614,1.4779054995318606
11800,2003,male,35-54,NA,JAM,12.587146012448294,0.0,8.256607344626158,1.5634745467464117,1.2654666855231222,0.43125916125040614,1.4779054995318606
11801,2003,male,5-14,NA,JAM,12.57984754823667,0.0,8.256607344626158,1.5634745467464117,1.2654666855231222,0.43125916125040614,1.4779054995318606
11802,2003,male,55-74,NA,JAM,11.79976468231942,0.0,8.256607344626158,1.5634745467464117,1.2654666855231222,0.43125916125040614,1.4779054995318606
11803,2003,male,75+,NA,JAM,10.698943095669854,0.0,8.256607344626158,1.5634745467464117,1.2654666855231222,0.43125916125040614,1.4779054995318606
11804,2004,male,55-74,NA,JAM,11.816874509885881,0.5538851132264376,8.323608442343572,1.576801555770527,1.2587214822552637,0.43125916125040614,1.4985272451228147
11805,2004,female,15-24,NA,JAM,12.40509971825694,0.0,8.323608442343572,1.576801555770527,1.2587214822552637,0.43125916125040614,1.4985272451228147
